Unnamed: 0,key,fare_amount,pickup_datetime,pickup_longitude,pickup_latitude,dropoff_longitude,dropoff_latitude,passenger_count
36199221,42:35.0,5,2014-03-19 13:42:35 UTC,-73.987354,40.733456,-73.98003,40.729403,1
20828395,30:28.0,6,2013-04-11 06:30:28 UTC,-73.97058,40.751887,-73.983776,40.754863,1
7605109,43:00.0,5.3,2009-03-04 12:43:00 UTC,-73.992667,40.766613,-73.993888,40.761845,5
2479515,35:56.0,57.33,2014-06-30 11:35:56 UTC,-73.782017,40.644641,-73.992875,40.756961,2
39051743,19:41.0,4.9,2012-01-19 09:19:41 UTC,-73.98478,40.769333,-73.973269,40.763435,1
23992336,44:00.0,16.1,2011-01-28 15:44:00 UTC,0,0,0,0,1
46141095,13:00.0,9,2013-12-17 10:13:00 UTC,-73.979747,40.74631,-73.994637,40.727732,1
30416843,30:00.0,6.9,2009-09-30 06:30:00 UTC,-73.948997,40.788543,-73.95999,40.763242,1
5497272,29:00.0,9.3,2009-09-09 08:29:00 UTC,-73.986713,40.725075,-74.010418,40.720268,1
38496759,37:00.0,2.9,2010-11-19 08:37:00 UTC,0,0,0,0,1
54514637,21:46.0,4.1,2012-07-23 20:21:46 UTC,-73.970206,40.768126,-73.977308,40.758674,3
16393021,54:00.0,15,2014-12-01 17:54:00 UTC,-73.982443,40.763072,-73.962762,40.795012,2
32452545,26:00.0,5,2013-06-11 18:26:00 UTC,-73.972607,40.764937,-73.976527,40.759412,3
36325014,30:24.0,19.5,2013-02-20 13:30:24 UTC,-73.976516,40.790397,-73.992445,40.734298,1
32205572,24:10.0,13.7,2011-06-18 00:24:10 UTC,-73.948325,40.774349,-73.99266,40.741055,1
3687560,12:00.0,47,2013-01-07 07:12:00 UTC,-73.790735,40.645292,-73.982702,40.692712,6
4646961,52:00.0,8.9,2009-08-08 19:52:00 UTC,-73.959682,40.81875,-73.972982,40.785338,4
35437238,13:00.0,16.5,2011-03-09 19:13:00 UTC,-74.011145,40.715785,-73.980943,40.76321,2
50066596,38:00.0,5.5,2014-08-04 20:38:00 UTC,-73.975357,40.78952,-73.970292,40.79983,5
11043898,01:00.0,6.5,2009-06-10 20:01:00 UTC,-73.977827,40.734227,-73.992142,40.742738,1
16012514,47:00.0,4.9,2011-09-08 11:47:00 UTC,0,0,0,0,1
50311266,13:29.0,9,2014-11-18 20:13:29 UTC,-73.990145,40.719349,-73.982588,40.738482,1
38062655,13:00.0,12.9,2012-02-01 08:13:00 UTC,-73.972603,40.635923,-73.99728,40.687107,2
22731727,22:00.0,22,2013-05-26 13:22:00 UTC,0,0,0,0,1
3348116,53:00.0,9,2013-11-25 17:53:00 UTC,-73.970185,40.76232,-73.955347,40.776827,1
5634784,44:06.0,9.5,2013-01-08 07:44:06 UTC,-73.991947,40.759712,-73.988792,40.737311,1
15512692,14:44.0,39.83,2014-07-16 21:14:44 UTC,-73.987842,40.745004,-73.800748,40.724951,1
50530871,12:30.0,6.5,2014-10-11 23:12:30 UTC,-73.98363,40.755945,-73.982527,40.771895,1
34397934,48:41.0,25.5,2014-06-30 06:48:41 UTC,-73.992296,40.758998,-73.933612,40.854258,1
19853982,47:09.0,4.1,2012-02-07 07:47:09 UTC,-73.96783,40.75624,-73.972375,40.746599,1
8167354,49:16.0,10,2014-05-17 22:49:16 UTC,-73.994705,40.756053,-74.002209,40.733511,1
40498022,21:00.0,4.5,2009-07-07 01:21:00 UTC,-73.84431,40.721322,-73.842497,40.71104,1
40994925,14:00.0,4.5,2009-11-01 02:14:00 UTC,-73.985805,40.75962,-73.985558,40.767888,5
4537694,54:03.0,5.5,2014-04-12 01:54:03 UTC,-73.991813,40.72604,-73.981464,40.729172,1
29518224,42:29.0,9.5,2009-02-03 17:42:29 UTC,-73.953357,40.791276,-73.974351,40.793967,1
53234232,58:00.0,4.5,2011-04-06 11:58:00 UTC,-73.987092,40.753583,-73.98075,40.750968,1
39396555,41:00.0,4,2014-07-12 09:41:00 UTC,-73.977322,40.755142,-73.975932,40.760705,1
9825083,31:04.0,12.5,2010-06-09 17:31:04 UTC,-73.97078,40.764907,-73.972492,40.794289,1
42511127,30:00.0,10,2014-12-03 12:30:00 UTC,-73.971597,40.75463,-73.981495,40.768517,3
44841934,52:00.0,4.1,2010-08-19 08:52:00 UTC,-73.979407,40.749625,-73.977558,40.755613,5
9664120,40:32.0,4.1,2010-05-02 14:40:32 UTC,-73.998295,40.74041,-74.005731,40.73318,1
44549342,36:00.0,9.3,2010-07-30 00:36:00 UTC,-73.991718,40.73866,-73.965487,40.760248,5
44642666,24:00.0,4.5,2009-01-18 21:24:00 UTC,-73.98857,40.756718,-73.991527,40.762255,3
18478383,49:00.0,6.5,2014-12-26 11:49:00 UTC,-73.967878,40.768507,-73.948705,40.771515,2
3465863,58:00.0,12.9,2012-05-30 22:58:00 UTC,-73.987207,40.720522,-73.96347,40.761685,5
52842615,19:13.0,8.5,2013-03-23 18:19:13 UTC,-73.971875,40.763758,-73.950278,40.787305,1
31577371,07:15.0,8.1,2012-06-23 16:07:15 UTC,-73.967425,40.788055,-73.95615,40.769715,1
50309054,40:17.0,5.5,2014-07-22 16:40:17 UTC,-73.981813,40.762953,-73.988082,40.755267,1
23075440,25:53.0,6,2014-07-03 19:25:53 UTC,-74.012347,40.716299,-73.999061,40.716469,1
24214778,19:26.0,14.1,2011-04-15 02:19:26 UTC,-74.009383,40.738207,-73.977791,40.77785,4
17855548,58:00.0,6.5,2014-11-04 19:58:00 UTC,-73.980087,40.765727,-73.990133,40.760678,1
36014178,03:00.0,8.5,2010-11-06 09:03:00 UTC,-73.991865,40.75008,-73.983453,40.761213,1
52168906,40:00.0,5.3,2010-02-23 07:40:00 UTC,-73.982415,40.768252,-73.982042,40.758758,1
21882182,38:00.0,4.5,2014-04-02 19:38:00 UTC,-73.96392,40.771297,-73.965137,40.763637,1
51224752,18:00.0,6.1,2009-03-25 03:18:00 UTC,-74.005915,40.72643,-73.998677,40.740613,1
8773292,59:35.0,4.9,2010-07-01 01:59:35 UTC,-73.941794,40.79165,-73.941916,40.799655,1
3503862,34:53.0,8.5,2011-01-07 19:34:53 UTC,-74.002982,40.736301,-73.978757,40.752357,1
53848924,21:00.0,14.5,2013-09-03 13:21:00 UTC,-73.982685,40.761277,-73.989317,40.740797,1
17196747,27:00.0,8.5,2013-11-08 12:27:00 UTC,-73.985058,40.759462,-73.974525,40.77811,6
44875134,16:00.0,10.1,2011-12-10 19:16:00 UTC,-73.976597,40.788077,-73.959597,40.763498,2
38431099,26:32.0,5.3,2011-08-08 14:26:32 UTC,-73.978791,40.755985,-73.990926,40.750955,3
592262,01:05.0,8.1,2010-06-05 22:01:05 UTC,-73.967167,40.756683,-73.991911,40.735402,1
4857517,00:00.0,16,2013-09-22 04:00:00 UTC,-73.980257,40.765337,-73.924415,40.770032,1
10037952,56:43.0,7.7,2011-05-07 15:56:43 UTC,-73.974797,40.758632,-73.987527,40.748133,4
44163220,45:52.0,9,2013-02-11 08:45:52 UTC,-74.000194,40.737683,-74.013635,40.715149,1
9964432,12:21.0,7.5,2013-02-25 09:12:21 UTC,-73.974728,40.748296,-73.975114,40.755545,1
11694269,28:24.0,6.5,2013-09-11 11:28:24 UTC,-73.962169,40.773545,-73.967219,40.763535,1
28277704,42:40.0,2.5,2014-11-03 03:42:40 UTC,-74.005574,40.741116,-74.006963,40.741701,1
19183189,52:09.0,8.1,2011-12-13 11:52:09 UTC,-73.972641,40.743637,-73.989895,40.754872,1
9753864,34:00.0,11.7,2011-04-16 11:34:00 UTC,-73.990173,40.719423,-73.987075,40.756528,5
25220822,39:00.0,5.7,2009-01-20 22:39:00 UTC,-73.968037,40.755415,-73.982285,40.755175,1
6281474,50:20.0,12.5,2012-12-09 19:50:20 UTC,-73.968134,40.762119,-73.91633,40.756917,1
1094289,03:14.0,23.5,2014-06-03 19:03:14 UTC,-73.981565,40.766343,-73.961802,40.711462,1
45968376,03:00.0,6.5,2012-06-09 23:03:00 UTC,-73.979715,40.784408,-73.979108,40.765483,5
41151852,22:00.0,5.3,2011-06-08 17:22:00 UTC,-73.997125,40.742085,-74.00736,40.741252,1
49475786,28:00.0,24.5,2012-11-21 17:28:00 UTC,-74.013577,40.708958,-73.980283,40.781472,3
4430902,35:54.0,5.7,2010-08-17 21:35:54 UTC,-73.971216,40.754899,-73.959747,40.773633,1
31441799,36:00.0,3.7,2012-03-28 23:36:00 UTC,-73.986712,40.72222,-73.983107,40.726505,5
26415200,38:01.0,3.3,2012-04-14 13:38:01 UTC,-73.955692,40.779393,-73.958315,40.773753,2
46627525,43:49.0,7.7,2009-11-03 13:43:49 UTC,-73.976445,40.790873,-73.954866,40.785826,1
18950282,21:19.0,3.5,2015-06-13 04:21:19 UTC,-73.97888184,40.74123764,-73.9787674,40.74031067,1
4827976,32:00.0,8,2012-12-06 20:32:00 UTC,-73.970128,40.750777,-73.986503,40.749205,1
44414261,41:00.0,16,2014-07-22 21:41:00 UTC,-73.963572,40.774577,-73.917798,40.746587,1
15182255,25:17.0,10.5,2011-06-24 10:25:17 UTC,-73.968837,40.764713,-73.991018,40.739092,1
24853572,07:22.0,7.3,2011-04-27 12:07:22 UTC,-73.992584,40.742976,-74.006974,40.752231,1
32967106,59:39.0,4.5,2012-01-09 19:59:39 UTC,-73.978232,40.763822,-73.978799,40.772314,1
53335182,10:00.0,31,2012-09-28 11:10:00 UTC,-73.988488,40.778597,-74.0077,40.702987,5
17390615,05:00.0,6.9,2010-01-24 16:05:00 UTC,-73.97895,40.747373,-73.970672,40.75546,1
34905805,09:23.0,6.5,2015-05-19 22:09:23 UTC,-73.99945831,40.71772003,-73.98607635,40.7295723,1
37029612,27:46.0,4.5,2010-11-18 13:27:46 UTC,-73.977741,40.786812,-73.974221,40.783556,1
32924987,08:00.0,10.1,2010-03-22 08:08:00 UTC,-73.981933,40.740845,-73.996512,40.763195,1
37511453,58:28.0,4.1,2010-12-01 22:58:28 UTC,-73.956027,40.771982,-73.953249,40.777545,1
9312915,08:12.0,4.5,2014-04-05 19:08:12 UTC,-73.960582,40.761561,-73.955419,40.771748,2
23384984,37:00.0,8.9,2012-03-11 01:37:00 UTC,-73.985183,40.738975,-74.009553,40.72278,1
54688513,23:44.0,6.9,2011-06-01 15:23:44 UTC,-73.983759,40.755414,-73.973198,40.764281,1
16575159,43:21.0,8,2012-12-24 02:43:21 UTC,-73.950478,40.723246,-73.944089,40.70221,1
1367633,07:19.0,5.3,2009-05-13 14:07:19 UTC,-73.95167,40.786114,-73.958841,40.772431,1
34724241,41:41.0,10.5,2014-03-30 18:41:41 UTC,-73.951333,40.782402,-73.982166,40.772295,1
49518921,13:00.0,8,2013-03-27 22:13:00 UTC,-74.005427,40.737047,-73.980597,40.780522,1
44380670,21:20.0,9.7,2010-09-01 10:21:20 UTC,-74.00263,40.739492,-74.00432,40.742631,1
9806126,19:01.0,15.5,2015-01-25 01:19:01 UTC,-73.98596191,40.72224045,-73.98815155,40.75973511,1
41590325,37:20.0,10.9,2011-10-14 09:37:20 UTC,-73.993947,40.741385,-73.970204,40.757715,1
51799452,49:00.0,14.9,2010-10-15 09:49:00 UTC,-74.016008,40.711285,-73.973195,40.750498,1
151994,24:00.0,27,2014-10-30 14:24:00 UTC,-73.975031,40.755783,-73.929731,40.849461,1
11036357,27:26.0,6.5,2014-06-06 14:27:26 UTC,-73.921408,40.79898,-73.934794,40.803282,1
1301030,45:30.0,6.9,2010-07-01 17:45:30 UTC,-73.974545,40.7627,-73.986558,40.746704,1
9853625,11:47.0,7.7,2012-04-18 19:11:47 UTC,-73.944206,40.782882,-73.960725,40.761217,2
50798931,30:15.0,9.7,2009-11-19 21:30:15 UTC,-73.987785,40.765186,-73.954941,40.773297,1
12701272,47:28.0,20.5,2015-03-29 22:47:28 UTC,-73.98970795,40.75617599,-73.89278412,40.75094604,1
19628475,12:55.0,8.1,2009-07-14 15:12:55 UTC,-74.002103,40.729965,-73.985747,40.719845,1
48545220,53:14.0,36.83,2014-10-02 05:53:14 UTC,-73.978316,40.773172,-73.86536,40.77068,1
34985931,18:00.0,4.5,2012-05-24 21:18:00 UTC,-73.97142,40.750502,-73.977405,40.748857,1
30362726,54:35.0,7.7,2011-08-05 07:54:35 UTC,-73.95328,40.775755,-73.971004,40.752054,1
2343681,16:00.0,7.3,2010-05-15 23:16:00 UTC,-73.958963,40.768162,-73.982732,40.777347,1
32748796,31:51.0,21,2013-03-27 20:31:51 UTC,-73.99947,40.753907,-73.922065,40.772369,1
21369652,30:26.0,16.5,2015-04-17 17:30:26 UTC,-73.95869446,40.7749939,-73.96401215,40.80766678,1
21298537,37:00.0,5.3,2010-12-20 09:37:00 UTC,-73.976178,40.74169,-73.970698,40.755107,1
21970692,14:00.0,15.7,2009-10-29 01:14:00 UTC,-73.988778,40.726927,-73.933135,40.680778,2
54224945,18:49.0,11,2013-01-29 09:18:49 UTC,-73.969669,40.800286,-73.941285,40.804952,1
7699228,50:26.0,4.5,2014-02-07 14:50:26 UTC,-73.960798,40.769598,-73.955641,40.776688,2
32741707,45:00.0,4.5,2010-09-10 17:45:00 UTC,-73.966313,40.758178,-73.975847,40.75403,1
2958153,20:32.0,6.5,2011-06-06 13:20:32 UTC,-73.981216,40.763814,-73.985811,40.746526,1
22661358,05:00.0,8.5,2011-07-17 07:05:00 UTC,-73.996558,40.76308,-73.966783,40.755133,5
40683395,26:00.0,6.5,2013-05-09 20:26:00 UTC,-73.988765,40.73683,-73.98458,40.745452,1
34092049,23:38.0,6.9,2010-06-21 19:23:38 UTC,-73.983387,40.757078,-73.97573,40.750029,1
12471715,04:00.0,9.7,2012-03-17 23:04:00 UTC,-73.95332,40.779732,-73.977617,40.749662,1
50602421,11:08.0,9.1,2009-02-05 19:11:08 UTC,-73.969967,40.753171,-73.992866,40.763337,1
18352551,48:57.0,4.5,2011-09-14 11:48:57 UTC,-73.99153,40.7492,-73.994757,40.740142,1
31735503,48:33.0,8.9,2011-11-23 18:48:33 UTC,-73.937376,40.816043,-73.913857,40.832539,1
48244094,07:00.0,7.3,2010-09-25 22:07:00 UTC,-73.98399,40.76051,-74.002323,40.745073,2
11839119,26:15.0,8.9,2012-03-11 15:26:15 UTC,-73.968882,40.754523,-74.001626,40.735059,1
54632945,10:06.0,7,2014-08-28 08:10:06 UTC,-73.986862,40.766549,-73.973917,40.760343,1
25878397,31:25.0,9.5,2013-11-02 19:31:25 UTC,-73.971243,40.764453,-73.993687,40.758966,2
1073036,13:42.0,9.3,2011-10-04 14:13:42 UTC,-73.9848,40.7473,-74.0018,40.7195,1
1407204,42:00.0,2.5,2011-09-14 21:42:00 UTC,0,0,0,0,1
29148355,08:00.0,9,2013-02-02 21:08:00 UTC,-73.952863,40.783307,-73.979102,40.771927,1
29074437,14:37.0,4.5,2015-04-12 02:14:37 UTC,-73.98943329,40.71905899,-73.98499298,40.72431183,1
26903317,20:29.0,8,2014-01-17 00:20:29 UTC,-73.977602,40.784319,-73.996224,40.767272,4
41647999,53:59.0,8,2013-12-02 14:53:59 UTC,-73.992353,40.751338,-73.97752,40.752172,1
10481395,24:04.0,10.1,2011-09-30 13:24:04 UTC,-73.985576,40.765489,-73.979208,40.738103,1
18457751,04:37.0,6.5,2012-12-14 23:04:37 UTC,-73.980648,40.721694,-73.999272,40.723681,1
46089970,44:00.0,12.9,2009-12-09 10:44:00 UTC,-73.964368,40.764688,-73.989407,40.752758,2
6765400,54:00.0,5,2013-03-26 08:54:00 UTC,-73.987208,40.78064,-73.98221,40.773737,2
27946128,05:34.0,7.5,2014-04-12 08:05:34 UTC,-73.98259,40.767722,-73.995033,40.769897,1
3434512,12:57.0,12.5,2009-03-21 11:12:57 UTC,-73.986538,40.761228,-73.951993,40.79299,2
41106846,56:00.0,6.5,2012-10-16 21:56:00 UTC,-73.988498,40.748805,-73.992952,40.758017,1
47486869,46:15.0,5.3,2010-10-29 18:46:15 UTC,-73.97219,40.765307,-73.982418,40.772142,1
52148292,22:39.0,17,2014-02-28 19:22:39 UTC,-73.864114,40.771518,-73.919484,40.739443,1
49940289,53:00.0,9.7,2011-04-22 08:53:00 UTC,-73.97011,40.752332,-73.996743,40.725453,5
53114676,48:00.0,8.1,2009-10-09 08:48:00 UTC,-73.990367,40.734975,-73.980107,40.760627,5
19444172,08:00.0,10.9,2011-04-09 02:08:00 UTC,-74.009418,40.706165,-73.987697,40.731665,5
28560513,49:00.0,9.3,2011-09-02 06:49:00 UTC,-73.945277,40.802243,-73.957037,40.76635,1
16334600,48:14.0,57.33,2013-10-02 13:48:14 UTC,-73.945134,40.783094,-73.783646,40.643674,1
41423523,37:00.0,8.9,2010-12-28 23:37:00 UTC,-73.988232,40.759708,-73.965797,40.760303,1
33718802,33:46.0,5.7,2012-05-10 09:33:46 UTC,-73.985998,40.75735,-73.99431,40.750184,1
54280937,59:00.0,7.7,2011-07-22 13:59:00 UTC,-73.956755,40.781002,-73.955082,40.765872,6
50919815,50:00.0,8.5,2014-12-09 10:50:00 UTC,-73.99181,40.73859,-73.9928,40.72686,5
51338048,21:13.0,12.5,2013-05-21 07:21:13 UTC,-74.002892,40.76043,-73.969156,40.760816,1
24982447,22:54.0,7.3,2011-08-29 07:22:54 UTC,-73.992335,40.714708,-73.979222,40.7388,1
48449635,26:00.0,35.5,2014-10-27 22:26:00 UTC,-73.77676,40.645137,-73.801802,40.774752,1
45259091,53:24.0,5,2014-02-18 13:53:24 UTC,-73.991092,40.755143,-74.000278,40.758641,1
31047386,26:01.0,13.3,2011-07-11 03:26:01 UTC,-74.001096,40.71744,-73.948981,40.684135,1
4334767,03:00.0,5.3,2012-04-20 01:03:00 UTC,-73.963805,40.756917,-73.952633,40.772435,6
44458306,39:00.0,11.7,2012-02-26 01:39:00 UTC,0,0,0,0,1
37835441,48:00.0,12.5,2012-10-11 08:48:00 UTC,-73.985247,40.73542,-73.979392,40.754955,6
39208508,28:00.0,10,2013-09-14 00:28:00 UTC,-73.96656,40.713107,-73.987222,40.720355,2
2116884,40:08.0,21.5,2013-02-28 20:40:08 UTC,-73.982038,40.77888,-73.90467,40.758632,1
5875408,49:00.0,18,2012-09-26 13:49:00 UTC,-73.990495,40.750277,-74.011423,40.701442,1
26565756,19:00.0,11,2013-02-09 18:19:00 UTC,-73.987862,40.759945,-73.994127,40.751335,1
23922734,17:49.0,23.5,2013-04-24 13:17:49 UTC,-74.016292,40.711533,-73.97734,40.758923,2
24759643,24:00.0,5.5,2013-11-07 19:24:00 UTC,-73.967858,40.762737,-73.976062,40.752382,1
54314674,16:53.0,13,2014-05-13 08:16:53 UTC,-73.957822,40.778556,-73.978783,40.75113,1
41253971,14:00.0,11.3,2010-04-24 20:14:00 UTC,-74.002047,40.729853,-73.973768,40.748963,1
32682496,46:54.0,10,2015-05-27 16:46:54 UTC,-73.96658325,40.75405884,-73.98423004,40.76396942,6
42111219,11:00.0,5.7,2011-10-08 20:11:00 UTC,-73.991115,40.735982,-73.988375,40.727645,2
29746959,27:00.0,8.5,2009-01-20 23:27:00 UTC,-73.998882,40.723498,-74.000903,40.747303,1
30303336,35:05.0,11.3,2012-07-27 18:35:05 UTC,-74.008267,40.714688,-73.985797,40.752887,2
10942653,41:04.0,16.5,2015-04-03 16:41:04 UTC,-74.00587463,40.75017548,-73.99425507,40.72467422,1
8429945,23:00.0,4.5,2010-10-12 08:23:00 UTC,-74.008102,40.72271,-74.007392,40.733452,4
9562568,15:00.0,15.3,2009-11-11 18:15:00 UTC,-73.98555,40.727272,-73.981695,40.764648,1
55270745,43:00.0,17.7,2009-04-07 23:43:00 UTC,-73.985315,40.727712,-73.958748,40.682408,1
8003590,54:33.0,36.33,2014-12-28 18:54:33 UTC,-73.863575,40.770336,-73.958288,40.762968,1
55007704,21:59.0,6,2012-10-18 02:21:59 UTC,-74.003736,40.741871,-73.983245,40.734788,1
29349868,48:00.0,8.1,2012-02-18 09:48:00 UTC,-73.96462,40.763442,-73.991822,40.743897,5
41074759,06:00.0,10.1,2011-12-14 12:06:00 UTC,-73.995707,40.759242,-73.984648,40.748277,1
49304473,28:00.0,5.7,2010-08-18 14:28:00 UTC,-73.950992,40.782875,-73.958207,40.768913,1
43102078,33:00.0,5.7,2011-03-02 14:33:00 UTC,-73.93705,40.757283,-73.932617,40.755285,1
43711179,00:00.0,11,2014-09-25 20:00:00 UTC,-73.978445,40.749908,-73.991368,40.723665,3
35923820,20:00.0,6,2013-07-19 01:20:00 UTC,-74.008165,40.737997,-73.998075,40.738007,5
22000086,56:23.0,8.5,2009-04-30 07:56:23 UTC,-73.985543,40.778762,-73.965082,40.775086,1
37303872,11:00.0,7.7,2009-12-30 20:11:00 UTC,-73.985937,40.762477,-73.993262,40.757627,2
46765723,09:23.0,4.5,2014-10-23 14:09:23 UTC,-73.991211,40.717819,-73.982805,40.716011,2
54342641,39:30.0,6.2,2009-02-05 01:39:30 UTC,-73.978117,40.788979,-73.989561,40.773008,1
27241297,45:00.0,19.5,2013-11-05 18:45:00 UTC,-73.97207,40.79472,-73.926183,40.863752,1
49781372,22:20.0,4.5,2015-04-28 19:22:20 UTC,-73.94995117,40.7722168,-73.95614624,40.7759552,2
13147387,28:00.0,10.9,2010-01-16 01:28:00 UTC,-73.97149,40.758473,-73.921583,40.76343,5
22788531,49:52.0,10,2013-09-21 22:49:52 UTC,-73.980297,40.783799,-73.950406,40.78066,2
12703265,44:00.0,6.5,2011-05-22 19:44:00 UTC,-73.974258,40.759858,-73.956997,40.770688,1
52776059,57:00.0,6.1,2012-03-07 14:57:00 UTC,-73.976915,40.743442,-73.992615,40.7356,1
28079741,53:00.0,6.5,2011-11-26 20:53:00 UTC,-73.954172,40.769577,-73.970952,40.75558,4
33054775,48:52.0,49,2012-09-21 01:48:52 UTC,-73.978398,40.761765,-73.789407,40.852537,2
54623450,29:00.0,6,2013-05-11 11:29:00 UTC,-74.008955,40.715615,-74.005017,40.727065,6
49599135,47:48.0,22.3,2009-02-10 18:47:48 UTC,-73.972671,40.749182,-73.864537,40.770129,1
40637124,22:02.0,4.5,2012-04-11 17:22:02 UTC,-73.994616,40.749152,-74.006222,40.743811,1
13521725,46:37.0,4.5,2009-06-29 02:46:37 UTC,-73.979878,40.726968,-73.985578,40.735303,1
21448208,26:03.0,10.9,2010-05-07 00:26:03 UTC,-73.99377,40.751781,-73.951901,40.777877,1
33420914,21:31.0,6.1,2009-08-26 21:21:31 UTC,-73.996859,40.737208,-74.005968,40.740399,3
38152982,47:00.0,18.5,2012-05-10 19:47:00 UTC,-73.952122,40.775405,-74.002278,40.733645,1
21394006,01:00.0,8.5,2010-06-20 13:01:00 UTC,-73.999673,40.76128,-73.991362,40.736793,6
5754398,22:15.0,14,2012-09-23 11:22:15 UTC,-73.958667,40.784089,-73.993471,40.736276,1
34624735,42:02.0,13.5,2015-03-29 16:42:02 UTC,-74.00083923,40.76211166,-73.97344208,40.76478958,4
26530397,35:57.0,9.5,2012-09-19 17:35:57 UTC,-73.977943,40.762508,-73.987275,40.779283,1
34934643,28:00.0,5.7,2011-07-10 03:28:00 UTC,-74.008165,40.740402,-73.999255,40.728208,1
11455831,13:42.0,10.1,2011-07-18 12:13:42 UTC,-74.004945,40.752048,-73.998402,40.724881,1
3073462,29:24.0,12.5,2009-05-31 20:29:24 UTC,-74.001181,40.7202,-73.984422,40.774696,1
3403344,19:00.0,4.5,2014-07-13 10:19:00 UTC,-73.978775,40.777622,-73.976292,40.785972,5
14218740,32:00.0,9,2014-07-02 01:32:00 UTC,-73.992027,40.748642,-74.010718,40.713087,2
22535717,00:04.0,2.9,2009-08-13 16:00:04 UTC,-73.935931,40.751941,-73.935917,40.751943,1
22975389,55:13.0,12,2014-04-22 07:55:13 UTC,-73.954296,40.764188,-73.979304,40.755824,1
19066952,46:00.0,10.9,2009-09-11 17:46:00 UTC,-74.001023,40.722448,-73.993863,40.755625,2
45431501,23:00.0,4,2014-01-18 19:23:00 UTC,-73.982068,40.773312,-73.980467,40.78023,2
31739128,37:56.0,19.3,2010-07-06 22:37:56 UTC,-73.874829,40.774168,-73.959801,40.71467,1
18433216,38:18.0,4.5,2010-09-01 06:38:18 UTC,-73.965979,40.762275,-73.954736,40.778001,1
31628966,52:00.0,9.3,2012-02-02 17:52:00 UTC,-73.951677,40.769493,-73.98093,40.778387,5
48157166,00:00.0,6.5,2012-01-22 04:00:00 UTC,-73.956527,40.713213,-73.935722,40.72229,5
31651491,19:00.0,10.5,2011-02-15 22:19:00 UTC,-73.958608,40.763493,-73.992133,40.755407,1
23445529,33:00.0,32,2013-05-08 18:33:00 UTC,-73.983097,40.761602,-73.971482,40.673797,1
54932175,46:00.0,10.5,2013-12-07 12:46:00 UTC,-73.979732,40.766295,-73.971788,40.743317,2
15798385,57:02.0,6.5,2009-05-23 20:57:02 UTC,-73.964929,40.805922,-73.972183,40.786583,4
51528325,58:00.0,10.5,2014-10-06 10:58:00 UTC,-73.95315,40.76583,-73.9729,40.758577,6
27501568,46:00.0,5.7,2010-09-20 18:46:00 UTC,-73.940717,40.803238,-73.940717,40.803238,2
7563011,17:00.0,4.5,2010-01-30 08:17:00 UTC,-73.978888,40.787383,-73.987075,40.776163,1
49778973,34:00.0,45,2010-11-13 22:34:00 UTC,-73.781935,40.644857,-73.987757,40.714188,2
39973988,38:00.0,4.5,2013-08-21 14:38:00 UTC,-73.991475,40.749787,-73.981628,40.76264,1
17752473,14:06.0,7,2015-06-25 16:14:06 UTC,-73.97814178,40.75379181,-73.97162628,40.76289749,5
38911353,03:00.0,5.7,2009-06-24 10:03:00 UTC,-73.994985,40.777362,-73.983898,40.767342,1
593519,28:01.0,12.5,2013-02-07 13:28:01 UTC,-74.010085,40.721,-73.99492,40.75016,1
14055104,55:35.0,29.6,2010-02-12 05:55:35 UTC,-73.968745,40.76451,-73.872594,40.774566,1
41488617,12:00.0,27.33,2014-04-16 00:12:00 UTC,-73.992268,40.729117,-73.988787,40.665932,1
2846668,47:09.0,14.1,2010-08-11 10:47:09 UTC,-73.942818,40.790003,-73.982242,40.740102,1
42061997,12:16.0,15.7,2009-12-12 19:12:16 UTC,-73.991371,40.69657,-73.969768,40.638349,1
14860736,59:46.0,7,2015-01-31 07:59:46 UTC,-73.97170258,40.79483032,-73.96315765,40.81043243,1
41430570,28:28.0,17.3,2012-04-05 18:28:28 UTC,-74.003173,40.727731,-73.954923,40.660586,1
45952591,36:42.0,6.5,2015-05-27 22:36:42 UTC,-73.97090149,40.75484085,-73.96231079,40.76795959,1
5892380,22:41.0,6.1,2010-10-29 13:22:41 UTC,-73.98956,40.735603,-73.978502,40.745595,1
18504238,21:52.0,5,2014-12-02 17:21:52 UTC,-73.981476,40.780632,-73.984608,40.779058,1
34922777,50:56.0,7.3,2009-03-01 12:50:56 UTC,-73.956066,40.781522,-73.939557,40.804141,2
54921888,25:59.0,9,2013-04-01 09:25:59 UTC,-73.980327,40.751443,-73.95692,40.762502,1
2521320,50:00.0,6,2013-02-12 07:50:00 UTC,-73.958565,40.77267,-73.968237,40.770795,1
22593334,14:07.0,10.1,2009-04-18 09:14:07 UTC,-73.945791,40.773675,-73.97259,40.7647,2
89476,17:00.0,6.5,2012-07-16 17:17:00 UTC,-73.982577,40.763945,-73.991345,40.75015,1
28086024,17:02.0,5,2015-05-06 00:17:02 UTC,-73.99019623,40.76163864,-73.98458099,40.7684288,1
27368528,45:00.0,20.67,2010-06-19 11:45:00 UTC,-73.952453,40.786508,-73.924637,40.775047,1
31101113,07:00.0,5.7,2010-01-25 19:07:00 UTC,-73.974222,40.750813,-73.989082,40.757357,1
28508354,04:17.0,7.3,2010-04-08 18:04:17 UTC,-73.946605,40.776731,-73.964867,40.759263,1
